,Address,BeginDate,BeginTime,Category,Distance,Duration,EndDate,EndTime,IndexTime,Name,WeekDay,Weather,"Mood (1,2,3,4,5::negative,neutral,positive)"
0,Washington,4/1/2018,1:45:30,,0,11h 12min 11sec,4/1/2018,12:57:41,4/1/2018 1:45,Port Angeles,6, clear-night,5
1,,4/1/2018,1:34:33,Driving,5296,0h 10min 57sec,4/1/2018,1:45:30,4/1/2018 1:34,Driving,6, clear-night,5
2,"113 W 1st St, Port Angeles, WA 98362",4/1/2018,0:14:07,Gastropub,0,1h 20min 25sec,4/1/2018,1:34:33,4/1/2018 0:14,Next Door Gastropub,6, clear-night,5
3,,3/31/2018,22:40:56,Driving,105107,1h 33min 11sec,4/1/2018,0:14:07,3/31/2018 22:40,Driving,5, clear-night,5
4,"Mora Rd, Forks, WA 98331",3/31/2018,19:48:48,Public Beach,0,2h 52min 8sec,3/31/2018,22:40:56,3/31/2018 19:48,Rialto Beach,5, clear-day,5
5,,3/31/2018,18:01:56,Driving,93375,1h 46min 52sec,3/31/2018,19:48:48,3/31/2018 18:01,Driving,5, partly-cloudy-day,5
6,"3002 Mt Angeles Rd, Port Angeles, WA 98362",3/31/2018,17:34:28,National Park,0,0h 27min 28sec,3/31/2018,18:01:56,3/31/2018 17:34,Olympic National Park,5, clear-day,5
7,,3/31/2018,14:10:38,Driving,124916,3h 23min 49sec,3/31/2018,17:34:28,3/31/2018 14:10,Driving,5, partly-cloudy-day,4
8,Washington,3/31/2018,13:36:06,,0,0h 34min 32sec,3/31/2018,14:10:38,3/31/2018 13:36,"Port Angeles, WA",5, clear-day,4
9,,3/31/2018,12:55:41,Driving,33257,0h 40min 25sec,3/31/2018,13:36:06,3/31/2018 12:55,Driving,5, clear-day,4
10,"140 S Del Guzzi Dr, Port Angeles, WA 98362",3/31/2018,12:39:52,Hotel,0,0h 15min 49sec,3/31/2018,12:55:41,3/31/2018 12:39,Olympic Lodge,5, clear-day,4
11,,3/31/2018,12:34:44,Driving,3712,0h 5min 7sec,3/31/2018,12:39:52,3/31/2018 12:34,Driving,5, clear-day,4
12,Washington,3/31/2018,12:21:47,,0,0h 12min 57sec,3/31/2018,12:34:44,3/31/2018 12:21,Port Angeles,5, clear-day,4
13,,3/31/2018,12:14:56,Driving,4281,0h 6min 51sec,3/31/2018,12:21:47,3/31/2018 12:14,Driving,5, clear-day,4
14,"140 S Del Guzzi Dr, Port Angeles, WA 98362",3/30/2018,23:39:37,Hotel,0,12h 35min 18sec,3/31/2018,12:14:56,3/30/2018 23:39,Olympic Lodge,4, clear-night,4
15,,3/30/2018,23:27:17,Driving,1415,0h 12min 20sec,3/30/2018,23:39:37,3/30/2018 23:27,Driving,4, clear-night,4
16,"2709 E Hwy 101, Port Angeles, WA 98362",3/30/2018,22:52:26,Grocery Store,0,0h 34min 50sec,3/30/2018,23:27:17,3/30/2018 22:52,Safeway,4, clear-night,4
17,,3/30/2018,22:42:59,Driving,1394,0h 9min 27sec,3/30/2018,22:52:26,3/30/2018 22:42,Driving,4, clear-night,4
18,Washington,3/30/2018,22:36:36,,0,0h 6min 23sec,3/30/2018,22:42:59,3/30/2018 22:36,Port Angeles,4, clear-night,4
19,,3/30/2018,22:30:09,Driving,1736,0h 6min 26sec,3/30/2018,22:36:36,3/30/2018 22:30,Driving,4, clear-night,4
20,"920 E 1st St, Port Angeles, WA 98362",3/30/2018,21:34:14,Chinese,0,0h 55min 54sec,3/30/2018,22:30:09,3/30/2018 21:34,Tendy's Garden,4, clear-day,5
21,,3/30/2018,21:30:20,Driving,2443,0h 3min 54sec,3/30/2018,21:34:14,3/30/2018 21:30,Driving,4, clear-day,1
22,"113 W 1st St, Port Angeles, WA 98362",3/30/2018,21:21:50,Gastropub,0,0h 8min 30sec,3/30/2018,21:30:20,3/30/2018 21:21,Next Door Gastropub,4, clear-day,3
23,,3/30/2018,21:16:36,Driving,3487,0h 5min 14sec,3/30/2018,21:21:50,3/30/2018 21:16,Driving,4, clear-day,3
24,"140 S Del Guzzi Dr, Port Angeles, WA 98362",3/30/2018,20:17:22,Hotel,0,0h 59min 14sec,3/30/2018,21:16:36,3/30/2018 20:17,Olympic Lodge,4, clear-day,3
25,,3/30/2018,18:32:59,Driving,112278,1h 44min 23sec,3/30/2018,20:17:22,3/30/2018 18:32,Driving,4, clear-day,2
26,Washington,3/30/2018,18:23:20,,0,0h 9min 38sec,3/30/2018,18:32:59,3/30/2018 18:23,Bainbridge Island,4, clear-day,5
27,,3/30/2018,17:47:04,Boating,14043,0h 36min 16sec,3/30/2018,18:23:20,3/30/2018 17:47,Boating,4, clear-day,5
28,"801 Alaskan Way, Seattle, WA 98104",3/30/2018,16:58:51,Ferry Terminal,0,0h 48min 13sec,3/30/2018,17:47:04,3/30/2018 16:58,Seattle,4, clear-day,5
29,,3/30/2018,16:48:13,Driving,1180,0h 10min 38sec,3/30/2018,16:58:51,3/30/2018 16:48,Driving,4, clear-day,5
30,"Seattle, WA",3/30/2018,16:31:56,,0,0h 16min 16sec,3/30/2018,16:48:13,3/30/2018 16:31,Pike Place Market,4, clear-day,5
31,,3/30/2018,16:27:31,Walking,231,0h 4min 25sec,3/30/2018,16:31:56,3/30/2018 16:27,Walking,4, clear-day,5
32,"85 Pike St #500, Seattle, WA 98101",3/30/2018,16:04:30,Market,0,0h 23min 1sec,3/30/2018,16:27:31,3/30/2018 16:04,Pike Place Market,4, clear-day,5
33,,3/30/2018,14:58:47,Walking,639,1h 5min 42sec,3/30/2018,16:04:30,3/30/2018 14:58,Walking,4, clear-day,5
34,"Seattle, WA",3/30/2018,14:03:13,,0,0h 55min 34sec,3/30/2018,14:58:47,3/30/2018 14:03,Pike Place Market,4, clear-day,5
35,,3/30/2018,13:03:52,Driving,26667,0h 59min 21sec,3/30/2018,14:03:13,3/30/2018 13:03,Driving,4, partly-cloudy-day,2
36,"17801 International Blvd, Seattle, WA 98158",3/30/2018,12:03:23,Airport,0,1h 0min 28sec,3/30/2018,13:03:52,3/30/2018 12:03,Seattle-Tacoma International Airport,4, partly-cloudy-day,4
37,,3/30/2018,7:15:42,Flying,2848259,4h 47min 40sec,3/30/2018,12:03:23,3/30/2018 7:15,Flying,4, cloudy,4
38,"3600 Presidential Blvd, Austin, TX 78719",3/30/2018,6:24:35,Airport,0,0h 51min 6sec,3/30/2018,7:15:42,3/30/2018 6:24,Austin-Bergstrom International Airport,4, clear-night,4
39,,3/30/2018,6:01:30,Driving,15139,0h 23min 5sec,3/30/2018,6:24:35,3/30/2018 6:01,Driving,4, clear-night,3
40,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/29/2018,23:00:00,Apartment Building,0,7h 1min 29sec,3/30/2018,6:01:30,3/29/2018 23:00,Home,3, clear-night,3
41,,3/29/2018,22:54:19,On a bus,1163,0h 5min 41sec,3/29/2018,23:00:00,3/29/2018 22:54,On a bus,3, clear-night,3
42,"Austin, TX 78712",3/29/2018,21:25:24,Public University,0,1h 28min 54sec,3/29/2018,22:54:19,3/29/2018 21:25,The University of Texas at Austin,3, clear-night,3
43,,3/29/2018,21:17:18,Walking,916,0h 8min 5sec,3/29/2018,21:25:24,3/29/2018 21:17,Walking,3, clear-night,3
44,"301 E Dean Keeton St, Austin, TX 78712",3/29/2018,16:52:29,School,0,4h 24min 48sec,3/29/2018,21:17:18,3/29/2018 16:52,ECJ,3, clear-day,2
45,,3/29/2018,16:37:51,Walking,945,0h 14min 38sec,3/29/2018,16:52:29,3/29/2018 16:37,Walking,3, clear-day,3
46,"2222 Guadalupe St B, Austin, TX 78705",3/29/2018,15:57:35,Cafe,0,0h 40min 16sec,3/29/2018,16:37:51,3/29/2018 15:57,Caffe Medici,3, clear-day,5
47,,3/29/2018,15:55:31,Walking,766,0h 2min 3sec,3/29/2018,15:57:35,3/29/2018 15:55,Walking,3, clear-day,3
48,"Austin, TX 78712",3/29/2018,15:34:41,Public University,0,0h 20min 49sec,3/29/2018,15:55:31,3/29/2018 15:34,The University of Texas at Austin,3, clear-day,2
49,,3/29/2018,15:24:56,Walking,1846,0h 9min 44sec,3/29/2018,15:34:41,3/29/2018 15:24,Walking,3, clear-day,3
50,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/29/2018,12:58:37,Apartment Building,0,2h 26min 18sec,3/29/2018,15:24:56,3/29/2018 12:58,Home,3, clear-day,3
51,,3/29/2018,12:53:30,Driving,3518,0h 5min 7sec,3/29/2018,12:58:37,3/29/2018 12:53,Driving,3, clear-day,3
52,"Austin, TX 78712",3/29/2018,9:07:12,Public University,0,3h 46min 17sec,3/29/2018,12:53:30,3/29/2018 9:07,The University of Texas at Austin,3, partly-cloudy-day,5
53,,3/29/2018,8:59:06,On a bus,3234,0h 8min 6sec,3/29/2018,9:07:12,3/29/2018 8:59,On a bus,3, partly-cloudy-day,4
54,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/28/2018,23:30:37,Apartment Building,0,9h 28min 28sec,3/29/2018,8:59:06,3/28/2018 23:30,Home,2, rain,4
55,,3/28/2018,23:24:30,Driving,1937,0h 6min 7sec,3/28/2018,23:30:37,3/28/2018 23:24,Driving,2, rain,4
56,"2823 E Mlk St, Austin, TX 78702",3/28/2018,18:08:24,Apartment Rental Agency,0,5h 16min 5sec,3/28/2018,23:24:30,3/28/2018 18:08,Platform Apartments,2, partly-cloudy-day,4
57,,3/28/2018,17:52:59,Driving,5625,0h 15min 25sec,3/28/2018,18:08:24,3/28/2018 17:52,Driving,2, clear-day,3
58,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/28/2018,11:12:50,Apartment Building,0,6h 40min 8sec,3/28/2018,17:52:59,3/28/2018 11:12,Home,2, rain,2
59,,3/28/2018,11:05:47,Driving,1082,0h 7min 3sec,3/28/2018,11:12:50,3/28/2018 11:05,Driving,2, rain,2
60,"301 E Dean Keeton St, Austin, TX 78712",3/28/2018,10:07:31,School,0,0h 58min 16sec,3/28/2018,11:05:47,3/28/2018 10:07,ECJ,2, rain,2
61,,3/28/2018,10:03:05,Walking,474,0h 4min 25sec,3/28/2018,10:07:31,3/28/2018 10:03,Walking,2, rain,2
62,"Austin, TX 78712",3/28/2018,8:51:02,Public University,0,1h 12min 3sec,3/28/2018,10:03:05,3/28/2018 8:51,The University of Texas at Austin,2, clear-day,3
63,,3/28/2018,8:38:46,Walking,1478,0h 12min 16sec,3/28/2018,8:51:02,3/28/2018 8:38,Walking,2, rain,2
64,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/27/2018,19:10:47,Apartment Building,0,13h 27min 59sec,3/28/2018,8:38:46,3/27/2018 19:10,Home,1, partly-cloudy-day,3
65,,3/27/2018,19:05:36,Driving,924,0h 5min 10sec,3/27/2018,19:10:47,3/27/2018 19:05,Driving,1, cloudy,3
66,"301 E Dean Keeton St, Austin, TX 78712",3/27/2018,9:52:47,School,0,9h 12min 49sec,3/27/2018,19:05:36,3/27/2018 9:52,ECJ,1, partly-cloudy-day,3
67,,3/27/2018,9:46:03,Walking,460,0h 6min 44sec,3/27/2018,9:52:47,3/27/2018 9:46,Walking,1, partly-cloudy-day,4
68,"2807 San Jacinto Blvd, Austin, TX 78712",3/27/2018,9:02:26,Taco Restaurant,0,0h 43min 37sec,3/27/2018,9:46:03,3/27/2018 9:02,Taco Joint,1, clear-day,4
69,,3/27/2018,8:57:24,Driving,1050,0h 5min 1sec,3/27/2018,9:02:26,3/27/2018 8:57,Driving,1, clear-day,4
70,,3/27/2018,8:50:02,Walking,592,0h 7min 21sec,3/27/2018,8:57:24,3/27/2018 8:50,Walking,1, clear-day,3
71,"Austin, TX 78712",3/27/2018,7:36:01,Public University,0,1h 14min 1sec,3/27/2018,8:50:02,3/27/2018 7:36,The University of Texas at Austin,1, partly-cloudy-day,4
72,,3/27/2018,7:29:58,Walking,593,0h 6min 2sec,3/27/2018,7:36:01,3/27/2018 7:29,Walking,1, partly-cloudy-night,3
73,,3/27/2018,7:23:39,On a bus,2008,0h 6min 19sec,3/27/2018,7:29:58,3/27/2018 7:23,On a bus,1, partly-cloudy-night,3
74,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/26/2018,19:39:36,Apartment Building,0,11h 44min 2sec,3/27/2018,7:23:39,3/26/2018 19:39,Home,0, clear-day,
75,,3/26/2018,19:37:34,Driving,912,0h 2min 1sec,3/26/2018,19:39:36,3/26/2018 19:37,Driving,0, clear-day,
76,"301 E Dean Keeton St, Austin, TX 78712",3/26/2018,17:26:24,School,0,2h 11min 10sec,3/26/2018,19:37:34,3/26/2018 17:26,ECJ,0, clear-day,
77,,3/26/2018,17:20:06,Driving,915,0h 6min 17sec,3/26/2018,17:26:24,3/26/2018 17:20,Driving,0, clear-day,
78,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/26/2018,17:13:49,Apartment Building,0,0h 6min 16sec,3/26/2018,17:20:06,3/26/2018 17:13,Home,0, clear-day,
79,,3/26/2018,17:07:45,Driving,1741,0h 6min 4sec,3/26/2018,17:13:49,3/26/2018 17:07,Driving,0, clear-day,
80,"1190 Chicon St, Austin, TX 78702",3/26/2018,15:22:39,Community Center,0,1h 45min 6sec,3/26/2018,17:07:45,3/26/2018 15:22,Mission Possible Austin,0, wind,
81,,3/26/2018,15:14:18,Driving,1763,0h 8min 20sec,3/26/2018,15:22:39,3/26/2018 15:14,Driving,0, wind,
82,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/26/2018,14:14:02,Apartment Building,0,1h 0min 15sec,3/26/2018,15:14:18,3/26/2018 14:14,Home,0, wind,
83,,3/26/2018,14:11:43,Driving,1334,0h 2min 19sec,3/26/2018,14:14:02,3/26/2018 14:11,Driving,0, wind,
84,"Austin, TX 78712",3/26/2018,8:54:56,Public University,0,5h 16min 47sec,3/26/2018,14:11:43,3/26/2018 8:54,The University of Texas at Austin,0, partly-cloudy-day,
85,,3/26/2018,8:46:32,Cycling,1213,0h 8min 24sec,3/26/2018,8:54:56,3/26/2018 8:46,Cycling,0, partly-cloudy-day,
86,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/26/2018,0:55:32,Apartment Building,0,7h 50min 59sec,3/26/2018,8:46:32,3/26/2018 0:55,Home,0, partly-cloudy-night,
87,,3/26/2018,0:50:07,Driving,1194,0h 5min 25sec,3/26/2018,0:55:32,3/26/2018 0:50,Driving,0, partly-cloudy-night,
88,,3/26/2018,0:43:55,Walking,665,0h 6min 11sec,3/26/2018,0:50:07,3/26/2018 0:43,Walking,0, partly-cloudy-night,
89,"2101 Speedway, Austin, TX 78712",3/25/2018,22:45:25,Recreation Center,0,1h 58min 30sec,3/26/2018,0:43:55,3/25/2018 22:45,Gregory Gymnasium,6, clear-night,
90,,3/25/2018,22:41:23,Walking,1058,0h 4min 2sec,3/25/2018,22:45:25,3/25/2018 22:41,Walking,6, clear-night,
91,"Austin, TX 78712",3/25/2018,19:24:20,Public University,0,3h 17min 3sec,3/25/2018,22:41:23,3/25/2018 19:24,The University of Texas at Austin,6, partly-cloudy-day,
92,,3/25/2018,18:50:00,Driving,4075,0h 34min 19sec,3/25/2018,19:24:20,3/25/2018 18:50,Driving,6, partly-cloudy-day,
93,"510 W 26th St, Austin, TX 78705",3/25/2018,17:38:34,Thai,0,1h 11min 26sec,3/25/2018,18:50:00,3/25/2018 17:38,Madam Mam's,6, clear-day,
94,,3/25/2018,17:34:40,Walking,152,0h 3min 53sec,3/25/2018,17:38:34,3/25/2018 17:34,Walking,6, clear-day,
95,,3/25/2018,13:09:35,Driving,362527,4h 25min 5sec,3/25/2018,17:34:40,3/25/2018 13:09,Driving,6, cloudy,
96,"Plano, TX 75025",3/25/2018,12:23:12,,0,0h 46min 23sec,3/25/2018,13:09:35,3/25/2018 12:23,2217 Stanmore Ln,6, partly-cloudy-day,
97,,3/25/2018,12:10:47,Driving,7724,0h 12min 24sec,3/25/2018,12:23:12,3/25/2018 12:10,Driving,6, partly-cloudy-day,
98,"Plano, TX 75074",3/24/2018,21:26:29,,0,14h 44min 18sec,3/25/2018,12:10:47,3/24/2018 21:26,2428 Bigleaf Ct,5, clear-night,
99,,3/24/2018,20:56:52,Driving,18451,0h 29min 36sec,3/24/2018,21:26:29,3/24/2018 20:56,Driving,5, clear-night,
100,"2601 Preston Rd, Frisco, TX 75034",3/24/2018,19:04:48,Shopping Mall,0,1h 52min 4sec,3/24/2018,20:56:52,3/24/2018 19:04,Stonebriar Centre,5, clear-day,
101,,3/24/2018,18:37:45,Driving,17749,0h 27min 2sec,3/24/2018,19:04:48,3/24/2018 18:37,Driving,5, clear-day,
102,"Plano, TX 75074",3/24/2018,14:26:40,,0,4h 11min 4sec,3/24/2018,18:37:45,3/24/2018 14:26,2428 Bigleaf Ct,5, clear-day,
103,,3/24/2018,14:14:04,Driving,6216,0h 12min 35sec,3/24/2018,14:26:40,3/24/2018 14:14,Driving,5, clear-day,
104,"1621 Custer Rd, Plano, TX 75075",3/24/2018,14:03:26,Garden Center,0,0h 10min 38sec,3/24/2018,14:14:04,3/24/2018 14:03,Calloway's Nursery,5, clear-day,
105,,3/24/2018,13:49:23,Driving,6192,0h 14min 2sec,3/24/2018,14:03:26,3/24/2018 13:49,Driving,5, clear-day,
106,"Plano, TX 75074",3/24/2018,13:26:36,,0,0h 22min 46sec,3/24/2018,13:49:23,3/24/2018 13:26,2428 Bigleaf Ct,5, clear-day,
107,,3/24/2018,13:09:22,Driving,14884,0h 17min 14sec,3/24/2018,13:26:36,3/24/2018 13:09,Driving,5, clear-day,
108,"1000 E Belt Line Rd, Richardson, TX 75081",3/24/2018,12:55:14,Plant Nursery,0,0h 14min 8sec,3/24/2018,13:09:22,3/24/2018 12:55,Bruce Miller Nursery,5, clear-day,
109,,3/24/2018,12:35:18,Driving,13868,0h 19min 56sec,3/24/2018,12:55:14,3/24/2018 12:35,Driving,5, clear-day,
110,"Plano, TX 75074",3/24/2018,11:52:23,,0,0h 42min 54sec,3/24/2018,12:35:18,3/24/2018 11:52,2428 Bigleaf Ct,5, clear-day,
111,,3/24/2018,11:35:17,Driving,3172,0h 17min 6sec,3/24/2018,11:52:23,3/24/2018 11:35,Driving,5, clear-day,
112,"6001 N Central Expy, Plano, TX 75023",3/24/2018,11:25:16,Department Store,0,0h 10min 1sec,3/24/2018,11:35:17,3/24/2018 11:25,Walmart Supercenter,5, clear-day,
113,,3/24/2018,11:02:21,Driving,20233,0h 22min 55sec,3/24/2018,11:25:16,3/24/2018 11:02,Driving,5, clear-day,
114,"12817 Preston Rd #129, Dallas, TX 75230",3/24/2018,9:15:30,Canadian,0,1h 46min 51sec,3/24/2018,11:02:21,3/24/2018 9:15,Maple Leaf Diner,5, clear-day,
115,,3/24/2018,8:46:02,Driving,18585,0h 29min 27sec,3/24/2018,9:15:30,3/24/2018 8:46,Driving,5, clear-day,
116,"Plano, TX 75074",3/24/2018,0:31:43,,0,8h 14min 18sec,3/24/2018,8:46:02,3/24/2018 0:31,2428 Bigleaf Ct,5, wind,
117,,3/24/2018,0:29:21,Walking,150,0h 2min 22sec,3/24/2018,0:31:43,3/24/2018 0:29,Walking,5, wind,
118,,3/24/2018,0:15:26,Driving,7769,0h 13min 54sec,3/24/2018,0:29:21,3/24/2018 0:15,Driving,5, wind,
119,"Plano, TX 75025",3/23/2018,21:46:01,,0,2h 29min 25sec,3/24/2018,0:15:26,3/23/2018 21:46,2217 Stanmore Ln,4, clear-night,
120,,3/23/2018,21:06:28,Driving,27642,0h 39min 32sec,3/23/2018,21:46:01,3/23/2018 21:06,Driving,4, clear-night,
121,"Dallas, TX 75231",3/23/2018,20:51:32,,0,0h 14min 56sec,3/23/2018,21:06:28,3/23/2018 20:51,Vickery Meadow,4, clear-night,
122,,3/23/2018,20:09:10,Driving,117891,0h 42min 21sec,3/23/2018,20:51:32,3/23/2018 20:09,Driving,4, clear-night,
123,"Abbott, TX 76621",3/23/2018,19:50:04,,0,0h 19min 6sec,3/23/2018,20:09:10,3/23/2018 19:50,10241 N Interstate 35 Frontage Rd,4, clear-night,
124,,3/23/2018,18:41:50,Driving,114555,1h 8min 14sec,3/23/2018,19:50:04,3/23/2018 18:41,Driving,4, clear-day,
125,"1110 N Robertson Rd, Salado, TX 76571",3/23/2018,18:01:14,Fast Food,0,0h 40min 36sec,3/23/2018,18:41:50,3/23/2018 18:01,Sonic Drive-In,4, clear-day,
126,,3/23/2018,17:05:46,Driving,70080,0h 55min 27sec,3/23/2018,18:01:14,3/23/2018 17:05,Driving,4, wind,
127,"11900 Hobby Horse Ct, Austin, TX 78758",3/23/2018,16:59:19,Apartment Building,0,0h 6min 26sec,3/23/2018,17:05:46,3/23/2018 16:59,Radius at the Domain,4, partly-cloudy-day,
128,,3/23/2018,16:24:30,Driving,13647,0h 34min 49sec,3/23/2018,16:59:19,3/23/2018 16:24,Driving,4, partly-cloudy-day,
129,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/23/2018,12:39:38,Apartment Building,0,3h 44min 51sec,3/23/2018,16:24:30,3/23/2018 12:39,Home,4, cloudy,
130,,3/23/2018,12:23:37,Walking,1408,0h 16min 1sec,3/23/2018,12:39:38,3/23/2018 12:23,Walking,4, cloudy,
131,"2101 Speedway, Austin, TX 78712",3/23/2018,10:02:19,Recreation Center,0,2h 21min 17sec,3/23/2018,12:23:37,3/23/2018 10:02,Gregory Gymnasium,4, partly-cloudy-day,
132,,3/23/2018,9:52:12,Walking,614,0h 10min 7sec,3/23/2018,10:02:19,3/23/2018 9:52,Walking,4, partly-cloudy-day,
133,"Austin, TX 78712",3/23/2018,8:46:58,Public University,0,1h 5min 14sec,3/23/2018,9:52:12,3/23/2018 8:46,The University of Texas at Austin,4, partly-cloudy-day,
134,,3/23/2018,8:37:03,On a bus,1365,0h 9min 54sec,3/23/2018,8:46:58,3/23/2018 8:37,On a bus,4, partly-cloudy-day,
135,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/22/2018,21:28:54,Apartment Building,0,11h 8min 9sec,3/23/2018,8:37:03,3/22/2018 21:28,Home,3, clear-night,
136,,3/22/2018,21:26:20,Driving,889,0h 2min 34sec,3/22/2018,21:28:54,3/22/2018 21:26,Driving,3, clear-night,
137,"301 E Dean Keeton St, Austin, TX 78712",3/22/2018,18:35:40,School,0,2h 50min 40sec,3/22/2018,21:26:20,3/22/2018 18:35,ECJ,3, clear-day,
138,,3/22/2018,18:25:05,Driving,3654,0h 10min 34sec,3/22/2018,18:35:40,3/22/2018 18:25,Driving,3, clear-day,
139,"4905 Airport Blvd, Austin, TX 78751",3/22/2018,17:28:35,Taco Restaurant,0,0h 56min 30sec,3/22/2018,18:25:05,3/22/2018 17:28,Tyson's Tacos,3, clear-day,
140,,3/22/2018,17:12:01,Driving,4754,0h 16min 34sec,3/22/2018,17:28:35,3/22/2018 17:12,Driving,3, clear-day,
141,"Austin, TX",3/22/2018,17:01:41,,0,0h 10min 19sec,3/22/2018,17:12:01,3/22/2018 17:01,University of Texas at Austin,3, clear-day,
142,,3/22/2018,16:57:15,On a bus,1018,0h 4min 26sec,3/22/2018,17:01:41,3/22/2018 16:57,On a bus,3, clear-day,
143,,3/22/2018,16:52:29,Driving,520,0h 4min 46sec,3/22/2018,16:57:15,3/22/2018 16:52,Driving,3, clear-day,
144,"2200 Pearl St, Austin, TX 78705",3/22/2018,16:23:10,Apartment Complex,0,0h 29min 19sec,3/22/2018,16:52:29,3/22/2018 16:23,The Block on Pearl South,3, clear-day,
145,,3/22/2018,16:16:31,Walking,479,0h 6min 38sec,3/22/2018,16:23:10,3/22/2018 16:16,Walking,3, partly-cloudy-day,
146,"2246 Guadalupe St, Austin, TX 78705",3/22/2018,16:06:29,Clothing Store,0,0h 10min 2sec,3/22/2018,16:16:31,3/22/2018 16:06,University Co-op,3, partly-cloudy-day,
147,,3/22/2018,16:05:02,Walking,170,0h 1min 26sec,3/22/2018,16:06:29,3/22/2018 16:05,Walking,3, partly-cloudy-day,
148,"2304 Whitis Ave #338, Austin, TX 78712",3/22/2018,15:31:02,Student Career Counseling Office,0,0h 34min 0sec,3/22/2018,16:05:02,3/22/2018 15:31,FAC,3, partly-cloudy-day,
149,,3/22/2018,15:20:22,Walking,623,0h 10min 39sec,3/22/2018,15:31:02,3/22/2018 15:20,Walking,3, partly-cloudy-day,
150,"301 E Dean Keeton St, Austin, TX 78712",3/22/2018,13:56:46,School,0,1h 23min 36sec,3/22/2018,15:20:22,3/22/2018 13:56,ECJ,3, partly-cloudy-day,
151,,3/22/2018,13:52:57,Driving,910,0h 3min 48sec,3/22/2018,13:56:46,3/22/2018 13:52,Driving,3, partly-cloudy-day,
152,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/22/2018,11:59:35,Apartment Building,0,1h 53min 22sec,3/22/2018,13:52:57,3/22/2018 11:59,Home,3, clear-day,
153,,3/22/2018,11:51:17,Driving,807,0h 8min 18sec,3/22/2018,11:59:35,3/22/2018 11:51,Driving,3, clear-day,
154,"Austin, TX 78712",3/22/2018,8:59:28,Public University,0,2h 51min 48sec,3/22/2018,11:51:17,3/22/2018 8:59,The University of Texas at Austin,3, clear-day,
155,,3/22/2018,8:49:27,Driving,2084,0h 10min 0sec,3/22/2018,8:59:28,3/22/2018 8:49,Driving,3, clear-day,
156,"2101 Speedway, Austin, TX 78712",3/22/2018,7:44:30,Recreation Center,0,1h 4min 57sec,3/22/2018,8:49:27,3/22/2018 7:44,Gregory Gymnasium,3, clear-day,
157,,3/22/2018,7:34:22,Driving,1567,0h 10min 7sec,3/22/2018,7:44:30,3/22/2018 7:34,Driving,3, clear-night,
158,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/21/2018,15:51:50,Apartment Building,0,15h 42min 32sec,3/22/2018,7:34:22,3/21/2018 15:51,Home,2, clear-day,
159,,3/21/2018,15:47:53,Driving,1323,0h 3min 56sec,3/21/2018,15:51:50,3/21/2018 15:47,Driving,2, clear-day,
160,"Austin, TX 78712",3/21/2018,8:44:50,Public University,0,7h 3min 3sec,3/21/2018,15:47:53,3/21/2018 8:44,The University of Texas at Austin,2, clear-day,
161,,3/21/2018,8:33:02,On a bus,2000,0h 11min 48sec,3/21/2018,8:44:50,3/21/2018 8:33,On a bus,2, clear-day,
162,"The Bungalows, 2703 Swisher St, Austin, TX 78705",3/20/2018,22:22:38,Apartment Building,0,10h 10min 23sec,3/21/2018,8:33:02,3/20/2018 22:22,Home,1, clear-night,
163,,3/20/2018,22:04:12,Driving,11240,0h 18min 26sec,3/20/2018,22:22:38,3/20/2018 22:04,Driving,1, clear-night,
164,"3737 Executive Center Dr Ste. 210, Austin, TX 78731",3/20/2018,21:57:55,Public Relations Firm,0,0h 6min 16sec,3/20/2018,22:04:12,3/20/2018 21:57,Ketner Group PR + Marketing,1, clear-night,
165,,3/20/2018,21:51:30,Driving,2276,0h 6min 24sec,3/20/2018,21:57:55,3/20/2018 21:51,Driving,1, clear-night,
166,"2525 W Anderson Ln, Austin, TX 78757",3/20/2018,18:23:32,Shopping Mall,0,3h 27min 58sec,3/20/2018,21:51:30,3/20/2018 18:23,Northcross Mall,1, clear-day,
167,,3/20/2018,18:19:19,Driving,874,0h 4min 12sec,3/20/2018,18:23:32,3/20/2018 18:19,Driving,1, clear-day,
168,"7849 Shoal Creek Blvd, Austin, TX 78757",3/20/2018,17:36:57,Restaurant,0,0h 42min 22sec,3/20/2018,18:19:19,3/20/2018 17:36,Cabo Bob's,1, clear-day,
169,,3/20/2018,17:32:47,Driving,818,0h 4min 10sec,3/20/2018,17:36:57,3/20/2018 17:32,Driving,1, clear-day,
170,"2525 W Anderson Ln, Austin, TX 78757",3/20/2018,17:21:37,Shopping Mall,0,0h 11min 10sec,3/20/2018,17:32:47,3/20/2018 17:21,Northcross Mall,1, clear-day,
